"Date";"Value"
"01/06/1988";1,286
"01/07/1988";1,2845
"01/08/1988";1,2785
"01/11/1988";1,265
"01/12/1988";1,27
"01/13/1988";1,274
"01/14/1988";1,2735
"01/15/1988";1,2765
"01/18/1988";1,295
"01/19/1988";1,2915
"01/20/1988";1,2945
"01/21/1988";1,306
"01/22/1988";1,304
"01/25/1988";1,2905
"01/26/1988";1,3005
"01/27/1988";1,303
"01/28/1988";1,3055
"01/29/1988";1,3155
"02/01/1988";1,334
"02/02/1988";1,33
"02/03/1988";1,34
"02/04/1988";1,347
"02/05/1988";1,367
"02/08/1988";1,367
"02/09/1988";1,3655
"02/10/1988";1,369
"02/11/1988";1,38
"02/12/1988";1,3815
"02/16/1988";1,36
"02/17/1988";1,377
"02/18/1988";1,3725
"02/19/1988";1,4075
"02/22/1988";1,4225
"02/23/1988";1,41
"02/24/1988";1,4148
"02/25/1988";1,3908
"02/26/1988";1,3781
"02/29/1988";1,3494
"03/01/1988";1,351
"03/02/1988";1,37
"03/03/1988";1,3595
"03/04/1988";1,355
"03/07/1988";1,3435
"03/08/1988";1,3675
"03/09/1988";1,354
"03/10/1988";1,353
"03/11/1988";1,3695
"03/14/1988";1,3625
"03/15/1988";1,3585
"03/16/1988";1,343
"03/17/1988";1,3235
"03/18/1988";1,338
"03/21/1988";1,325
"03/22/1988";1,326
"03/23/1988";1,3395
"03/24/1988";1,334
"03/25/1988";1,344
"03/28/1988";1,3555
"03/29/1988";1,354
"03/30/1988";1,335
"03/31/1988";1,345
"04/04/1988";1,3475
"04/05/1988";1,334
"04/06/1988";1,339
"04/07/1988";1,333
"04/08/1988";1,333
"04/11/1988";1,333
"04/12/1988";1,334
"04/13/1988";1,346
"04/14/1988";1,3535
"04/15/1988";1,359
"04/18/1988";1,3515
"04/19/1988";1,3475
"04/20/1988";1,3425
"04/21/1988";1,344
"04/22/1988";1,3495
"04/25/1988";1,348
"04/26/1988";1,3478
"04/27/1988";1,334
"04/28/1988";1,3236
"04/29/1988";1,322
"05/02/1988";1,3275
"05/03/1988";1,343
"05/04/1988";1,3445
"05/05/1988";1,3555
"05/06/1988";1,364
"05/09/1988";1,357
"05/10/1988";1,3645
"05/11/1988";1,3605
"05/12/1988";1,3515
"05/13/1988";1,3415
"05/16/1988";1,3185
"05/17/1988";1,325
"05/18/1988";1,3255
"05/19/1988";1,332
"05/20/1988";1,334
"05/23/1988";1,3205
"05/24/1988";1,315
"05/25/1988";1,316
"05/26/1988";1,309
"05/27/1988";1,314
"05/31/1988";1,3375
"06/01/1988";1,3345
"06/02/1988";1,349
"06/03/1988";1,353
"06/06/1988";1,3745
"06/07/1988";1,383
"06/08/1988";1,3765
"06/09/1988";1,407
"06/10/1988";1,3855
"06/13/1988";1,363
"06/14/1988";1,3505
"06/15/1988";1,36
"06/16/1988";1,3785
"06/17/1988";1,385
"06/20/1988";1,3635
"06/21/1988";1,3615
"06/22/1988";1,355
"06/23/1988";1,3325
"06/24/1988";1,323
"06/27/1988";1,328
"06/28/1988";1,3268
"06/29/1988";1,3123
"06/30/1988";1,3144
"07/01/1988";1,3315
"07/05/1988";1,326
"07/06/1988";1,3415
"07/07/1988";1,3495
"07/08/1988";1,3545
"07/11/1988";1,3575
"07/12/1988";1,3595
"07/13/1988";1,3695
"07/14/1988";1,37
"07/15/1988";1,363
"07/18/1988";1,3545
"07/19/1988";1,3605
"07/20/1988";1,375
"07/21/1988";1,371
"07/22/1988";1,377
"07/25/1988";1,378
"07/26/1988";1,3295
"07/27/1988";1,2405
"07/28/1988";1,238
"07/29/1988";1,247
"08/01/1988";1,1665
"08/02/1988";1,0885
"08/03/1988";1,182
"08/04/1988";1,1655
"08/05/1988";1,158
"08/08/1988";1,1455
"08/09/1988";1,1835
"08/10/1988";1,1945
"08/11/1988";1,1745
"08/12/1988";1,1795
"08/15/1988";1,17
"08/16/1988";1,184
"08/17/1988";1,1815
"08/18/1988";1,221
"08/19/1988";1,247
"08/22/1988";1,2525
"08/23/1988";1,212
"08/24/1988";1,267
"08/25/1988";1,266
"08/26/1988";1,2435
"08/29/1988";1,216
"08/30/1988";1,2105
"08/31/1988";1,2373
"09/01/1988";1,2275
"09/02/1988";1,2315
"09/06/1988";1,272
"09/07/1988";1,31
"09/08/1988";1,298
"09/09/1988";1,3015
"09/12/1988";1,2855
"09/13/1988";1,277
"09/14/1988";1,255
"09/15/1988";1,2365
"09/16/1988";1,2505
"09/19/1988";1,239
"09/20/1988";1,2715
"09/21/1988";1,2705
"09/22/1988";1,2585
"09/23/1988";1,272
"09/26/1988";1,2685
"09/27/1988";1,2925
"09/28/1988";1,3025
"09/29/1988";1,3185
"09/30/1988";1,3195
"10/03/1988";1,263
"10/04/1988";1,244
"10/05/1988";1,2325
"10/06/1988";1,244
"10/07/1988";1,234
"10/10/1988";1,2475
"10/11/1988";1,2465
"10/12/1988";1,227
"10/13/1988";1,23
"10/14/1988";1,232
"10/17/1988";1,247
"10/18/1988";1,235
"10/19/1988";1,251
"10/20/1988";1,2515
"10/21/1988";1,2665
"10/24/1988";1,251
"10/25/1988";1,267
"10/26/1988";1,2645
"10/27/1988";1,2565
"10/28/1988";1,239
"10/31/1988";1,236
"11/01/1988";1,246
"11/02/1988";1,2575
"11/03/1988";1,253
"11/04/1988";1,25
"11/07/1988";1,2725
"11/08/1988";1,261
"11/09/1988";1,27
"11/10/1988";1,2785
"11/11/1988";1,288
"11/14/1988";1,2725
"11/15/1988";1,2695
"11/16/1988";1,2725
"11/17/1988";1,2555
"11/18/1988";1,257
"11/21/1988";1,262
"11/22/1988";1,26
"11/23/1988";1,2541
"11/28/1988";1,2292
"11/29/1988";1,2327
"11/30/1988";1,2398
"12/01/1988";1,2395
"12/02/1988";1,2365
"12/05/1988";1,2355
"12/06/1988";1,241
"12/07/1988";1,2435
"12/08/1988";1,2565
"12/09/1988";1,2725
"12/12/1988";1,2945
"12/13/1988";1,288
"12/14/1988";1,334
"12/15/1988";1,3405
"12/16/1988";1,4035
"12/19/1988";1,451
"12/20/1988";1,5545
"12/21/1988";1,5595
"12/22/1988";1,494
"12/23/1988";1,4935
"12/27/1988";1,4625
"12/28/1988";1,5205
"12/29/1988";1,59
"12/30/1988";1,5935
"01/03/1989";1,659
"01/04/1989";1,6015
"01/05/1989";1,6295
"01/06/1989";1,577
"01/09/1989";1,483
"01/10/1989";1,505
"01/11/1989";1,388
"01/12/1989";1,421
"01/13/1989";1,397
"01/16/1989";1,407
"01/17/1989";1,426
"01/18/1989";1,422
"01/19/1989";1,421
"01/20/1989";1,423
"01/23/1989";1,4085
"01/24/1989";1,345
"01/25/1989";1,3585
"01/26/1989";1,377
"01/27/1989";1,3405
"01/30/1989";1,36
"01/31/1989";1,3265
"02/01/1989";1,321
"02/02/1989";1,34
"02/03/1989";1,346
"02/06/1989";1,38
"02/07/1989";1,4135
"02/08/1989";1,3885
"02/09/1989";1,3995
"02/10/1989";1,33
"02/13/1989";1,325
"02/14/1989";1,2805
"02/15/1989";1,327
"02/16/1989";1,2925
"02/17/1989";1,2955
"02/21/1989";1,26
"02/22/1989";1,279
"02/23/1989";1,2727
"02/24/1989";1,2646
"02/27/1989";1,2652
"02/28/1989";1,2773
"03/01/1989";1,2815
"03/02/1989";1,3035
"03/03/1989";1,3215
"03/06/1989";1,329
"03/07/1989";1,315
"03/08/1989";1,2975
"03/09/1989";1,322
"03/10/1989";1,3265
"03/13/1989";1,3255
"03/14/1989";1,3065
"03/15/1989";1,324
"03/16/1989";1,337
"03/17/1989";1,335
"03/20/1989";1,3215
"03/21/1989";1,2785
"03/22/1989";1,283
"03/23/1989";1,286
"03/27/1989";1,273
"03/28/1989";1,2625
"03/29/1989";1,267
"03/30/1989";1,267
"03/31/1989";1,2815
"04/03/1989";1,2825
"04/04/1989";1,315
"04/05/1989";1,3265
"04/06/1989";1,321
"04/07/1989";1,3385
"04/10/1989";1,347
"04/11/1989";1,328
"04/12/1989";1,328
"04/13/1989";1,3265
"04/14/1989";1,37
"04/17/1989";1,3885
"04/18/1989";1,38
"04/19/1989";1,3945
"04/20/1989";1,3955
"04/21/1989";1,42
"04/24/1989";1,418
"04/25/1989";1,4057
"04/26/1989";1,3784
"04/27/1989";1,3497
"04/28/1989";1,289
"05/01/1989";1,2545
"05/02/1989";1,262
"05/03/1989";1,289
"05/04/1989";1,284
"05/05/1989";1,276
"05/08/1989";1,292
"05/09/1989";1,305
"05/10/1989";1,284
"05/11/1989";1,274
"05/12/1989";1,297
"05/15/1989";1,2825
"05/16/1989";1,3155
"05/17/1989";1,2995
"05/18/1989";1,3375
"05/19/1989";1,35
"05/22/1989";1,3535
"05/23/1989";1,346
"05/24/1989";1,323
"05/25/1989";1,342
"05/26/1989";1,348
"05/30/1989";1,3475
"05/31/1989";1,307
"06/01/1989";1,2935
"06/02/1989";1,3035
"06/05/1989";1,268
"06/06/1989";1,2855
"06/07/1989";1,2835
"06/08/1989";1,296
"06/09/1989";1,299
"06/12/1989";1,2485
"06/13/1989";1,154
"06/14/1989";1,1745
"06/15/1989";1,186
"06/16/1989";1,175
"06/19/1989";1,1605
"06/20/1989";1,17
"06/21/1989";1,1625
"06/22/1989";1,19
"06/23/1989";1,1705
"06/26/1989";1,11
"06/27/1989";1,1028
"06/28/1989";1,1162
"06/29/1989";1,0815
"06/30/1989";1,0918
"07/03/1989";0,9385
"07/05/1989";0,978
"07/06/1989";0,9335
"07/07/1989";0,897
"07/10/1989";0,8915
"07/11/1989";0,8915
"07/12/1989";0,868
"07/13/1989";0,8745
"07/14/1989";0,8885
"07/17/1989";0,8775
"07/18/1989";0,8875
"07/19/1989";0,8865
"07/20/1989";0,8825
"07/21/1989";0,8635
"07/24/1989";0,8485
"07/25/1989";0,8475
"07/26/1989";0,8535
"07/27/1989";0,8345
"07/28/1989";0,82
"07/31/1989";0,79
"08/01/1989";0,8235
"08/02/1989";0,8095
"08/03/1989";0,8195
"08/04/1989";0,816
"08/07/1989";0,825
"08/08/1989";0,8305
"08/09/1989";0,8245
"08/10/1989";0,7995
"08/11/1989";0,7685
"08/14/1989";0,766
"08/15/1989";0,7775
"08/16/1989";0,7715
"08/17/1989";0,7705
"08/18/1989";0,771
"08/21/1989";0,79
"08/22/1989";0,7955
"08/23/1989";0,832
"08/24/1989";0,79
"08/25/1989";0,7905
"08/28/1989";0,8244
"08/29/1989";0,8564
"08/30/1989";0,8592
"08/31/1989";0,859
"09/01/1989";0,8665
"09/05/1989";0,8345
"09/06/1989";0,846
"09/07/1989";0,859
"09/08/1989";0,8775
"09/11/1989";0,8665
"09/12/1989";0,8005
"09/13/1989";0,799
"09/14/1989";0,808
"09/15/1989";0,8065
"09/18/1989";0,7935
"09/19/1989";0,799
"09/20/1989";0,8255
"09/21/1989";0,8385
"09/22/1989";0,8065
"09/25/1989";0,812
"09/26/1989";0,819
"09/27/1989";0,8185
"09/28/1989";0,83
"09/29/1989";0,806
"10/02/1989";0,8055
"10/03/1989";0,765
"10/04/1989";0,7305
"10/05/1989";0,729
"10/06/1989";0,704
"10/09/1989";0,687
"10/10/1989";0,695
"10/11/1989";0,699
"10/12/1989";0,7095
"10/13/1989";0,705
"10/16/1989";0,704
"10/17/1989";0,712
"10/18/1989";0,718
"10/19/1989";0,72
"10/20/1989";0,7285
"10/23/1989";0,728
"10/24/1989";0,736
"10/25/1989";0,7385
"10/26/1989";0,726
"10/27/1989";0,7305
"10/30/1989";0,7435
"10/31/1989";0,7485
"11/01/1989";0,7255
"11/02/1989";0,7545
"11/03/1989";0,7505
"11/06/1989";0,7625
"11/07/1989";0,7575
"11/08/1989";0,772
"11/09/1989";0,7695
"11/10/1989";0,76
"11/13/1989";0,7825
"11/14/1989";0,7875
"11/15/1989";0,7625
"11/16/1989";0,729
"11/17/1989";0,7175
"11/20/1989";0,727
"11/21/1989";0,727
"11/22/1989";0,72
"11/27/1989";0,7302
"11/28/1989";0,7415
"11/29/1989";0,755
"11/30/1989";0,7698
"12/01/1989";0,7785
"12/04/1989";0,756
"12/05/1989";0,767
"12/06/1989";0,769
"12/07/1989";0,7675
"12/08/1989";0,7845
"12/11/1989";0,7885
"12/12/1989";0,7755
"12/13/1989";0,7795
"12/14/1989";0,7795
"12/15/1989";0,786
"12/18/1989";0,765
"12/19/1989";0,7645
"12/20/1989";0,7815
"12/21/1989";0,779
"12/22/1989";0,785
"12/26/1989";0,8265
"12/27/1989";0,803
"12/28/1989";0,7975
"12/29/1989";0,7955
"01/02/1990";0,8055
"01/03/1990";0,8175
"01/04/1990";0,825
"01/05/1990";0,8115
"01/08/1990";0,814
"01/09/1990";0,8285
"01/10/1990";0,8255
"01/11/1990";0,816
"01/12/1990";0,7905
"01/15/1990";0,7755
"01/16/1990";0,7755
"01/17/1990";0,7875
"01/18/1990";0,7935
"01/19/1990";0,813
"01/22/1990";0,815
"01/23/1990";0,8005
"01/24/1990";0,8055
"01/25/1990";0,813
"01/26/1990";0,819
"01/29/1990";0,808
"01/30/1990";0,8035
"01/31/1990";0,8
"02/01/1990";0,8065
"02/02/1990";0,804
"02/05/1990";0,8005
"02/06/1990";0,8005
"02/07/1990";0,8165
"02/08/1990";0,821
"02/09/1990";0,8505
"02/12/1990";0,8625
"02/13/1990";0,8655
"02/14/1990";0,858
"02/15/1990";0,85
"02/16/1990";0,858
"02/20/1990";0,869
"02/21/1990";0,8965
"02/22/1990";0,9115
"02/23/1990";0,9181
"02/26/1990";0,919
"02/27/1990";0,9065
"02/28/1990";0,936
"03/01/1990";0,965
"03/02/1990";0,995
"03/05/1990";1,0425
"03/06/1990";1,0135
"03/07/1990";1,026
"03/08/1990";1,0215
"03/09/1990";0,9585
"03/12/1990";0,9485
"03/13/1990";0,9785
"03/14/1990";0,9405
"03/15/1990";0,964
"03/16/1990";0,904
"03/19/1990";0,8775
"03/20/1990";0,912
"03/21/1990";0,9005
"03/22/1990";0,926
"03/23/1990";0,893
"03/26/1990";0,9105
"03/27/1990";0,9005
"03/28/1990";0,908
"03/29/1990";0,914
"03/30/1990";0,9215
"04/02/1990";0,9145
"04/03/1990";0,9205
"04/04/1990";0,95
"04/05/1990";0,9675
"04/06/1990";0,9565
"04/09/1990";0,9715
"04/10/1990";0,9775
"04/11/1990";0,9515
"04/12/1990";0,9575
"04/16/1990";0,9685
"04/17/1990";0,96
"04/18/1990";0,93
"04/19/1990";0,9315
"04/20/1990";0,956
"04/23/1990";0,9605
"04/24/1990";0,956
"04/25/1990";0,9331
"04/26/1990";0,9343
"04/27/1990";0,932
"04/30/1990";0,9345
"05/01/1990";0,928
"05/02/1990";0,9235
"05/03/1990";0,9255
"05/04/1990";0,9245
"05/07/1990";0,9225
"05/08/1990";0,936
"05/09/1990";0,943
"05/10/1990";0,9315
"05/11/1990";0,914
"05/14/1990";0,9095
"05/15/1990";0,9325
"05/16/1990";0,9525
"05/17/1990";0,9485
"05/18/1990";0,958
"05/21/1990";0,9675
"05/22/1990";0,9725
"05/23/1990";0,9635
"05/24/1990";0,973
"05/25/1990";0,972
"05/29/1990";0,9515
"05/30/1990";0,961
"05/31/1990";0,9405
"06/01/1990";0,931
"06/04/1990";0,929
"06/05/1990";0,9465
"06/06/1990";0,9395
"06/07/1990";0,9475
"06/08/1990";0,9305
"06/11/1990";0,9205
"06/12/1990";0,921
"06/13/1990";0,9175
"06/14/1990";0,871
"06/15/1990";0,88
"06/18/1990";0,887
"06/19/1990";0,884
"06/20/1990";0,8585
"06/21/1990";0,8665
"06/22/1990";0,8565
"06/25/1990";0,8575
"06/26/1990";0,8535
"06/27/1990";0,8676
"06/28/1990";0,8623
"06/29/1990";0,8506
"07/02/1990";0,8685
"07/03/1990";0,885
"07/05/1990";0,886
"07/06/1990";0,875
"07/09/1990";0,8685
"07/10/1990";0,885
"07/11/1990";0,88
"07/12/1990";0,8595
"07/13/1990";0,8515
"07/16/1990";0,8625
"07/17/1990";0,8625
"07/18/1990";0,8795
"07/19/1990";0,8885
"07/20/1990";0,869
"07/23/1990";0,8715
"07/24/1990";0,8795
"07/25/1990";0,888
"07/26/1990";0,9085
"07/27/1990";0,9175
"07/30/1990";0,9045
"07/31/1990";0,938
"08/01/1990";0,9325
"08/02/1990";0,921
"08/03/1990";0,9075
"08/06/1990";0,9235
"08/07/1990";0,926
"08/08/1990";0,9185
"08/09/1990";0,931
"08/10/1990";0,935
"08/13/1990";0,956
"08/14/1990";0,9465
"08/15/1990";0,957
"08/16/1990";0,943
"08/17/1990";0,945
"08/20/1990";0,9285
"08/21/1990";0,9305
"08/22/1990";0,9515
"08/23/1990";0,9855
"08/24/1990";1
"08/27/1990";0,9835
"08/28/1990";0,9907
"08/29/1990";0,991
"08/30/1990";1,0244
"08/31/1990";1,0221
"09/04/1990";1,012
"09/05/1990";1,037
"09/06/1990";1,0225
"09/07/1990";0,9825
"09/10/1990";0,9805
"09/11/1990";0,9865
"09/12/1990";0,971
"09/13/1990";0,951
"09/14/1990";0,958
"09/17/1990";0,965
"09/18/1990";0,9565
"09/19/1990";0,971
"09/20/1990";0,966
"09/21/1990";0,975
"09/24/1990";0,94
"09/25/1990";0,9465
"09/26/1990";0,9435
"09/27/1990";0,945
"09/28/1990";0,93
"10/01/1990";0,924
"10/02/1990";0,935
"10/03/1990";0,941
"10/04/1990";0,9315
"10/05/1990";0,929
"10/08/1990";0,937
"10/09/1990";0,9345
"10/10/1990";0,9125
"10/11/1990";0,9155
"10/12/1990";0,925
"10/15/1990";0,928
"10/16/1990";0,9185
"10/17/1990";0,93
"10/18/1990";0,926
"10/19/1990";0,9155
"10/22/1990";0,93
"10/23/1990";0,918
"10/24/1990";0,92
"10/25/1990";0,913
"10/26/1990";0,916
"10/29/1990";0,925
"10/30/1990";0,9235
"10/31/1990";0,905
"11/01/1990";0,8885
"11/02/1990";0,887
"11/05/1990";0,86
"11/06/1990";0,8585
"11/07/1990";0,8585
"11/08/1990";0,867
"11/09/1990";0,843
"11/12/1990";0,844
"11/13/1990";0,841
"11/14/1990";0,843
"11/15/1990";0,8175
"11/16/1990";0,8135
"11/19/1990";0,8445
"11/20/1990";0,827
"11/21/1990";0,8215
"11/26/1990";0,853
"11/27/1990";0,8556
"11/28/1990";0,86
"11/29/1990";0,8722
"11/30/1990";0,8632
"12/03/1990";0,8735
"12/04/1990";0,9095
"12/05/1990";0,9135
"12/06/1990";0,932
"12/07/1990";0,922
"12/10/1990";0,916
"12/11/1990";0,937
"12/12/1990";0,94
"12/13/1990";0,955
"12/14/1990";0,9435
"12/17/1990";0,931
"12/18/1990";0,9245
"12/19/1990";0,916
"12/20/1990";0,9075
"12/21/1990";0,891
"12/26/1990";0,874
"12/27/1990";0,8795
"12/28/1990";0,8865
"01/02/1991";0,8805
"01/03/1991";0,8925
"01/04/1991";0,889
"01/07/1991";0,904
"01/08/1991";0,9045
"01/09/1991";0,9015
"01/10/1991";0,8995
"01/11/1991";0,878
"01/14/1991";0,8655
"01/15/1991";0,861
"01/16/1991";0,8695
"01/17/1991";0,88
"01/18/1991";0,8775
"01/21/1991";0,872
"01/22/1991";0,867
"01/23/1991";0,864
"01/24/1991";0,8675
"01/25/1991";0,8595
"01/28/1991";0,828
"01/29/1991";0,8315
"01/30/1991";0,8295
"01/31/1991";0,83
"02/01/1991";0,823
"02/04/1991";0,834
"02/05/1991";0,8435
"02/06/1991";0,835
"02/07/1991";0,8395
"02/08/1991";0,8725
"02/11/1991";0,8835
"02/12/1991";0,872
"02/13/1991";0,912
"02/14/1991";0,917
"02/15/1991";0,9055
"02/19/1991";0,904
"02/20/1991";0,9205
"02/21/1991";0,9175
"02/22/1991";0,8975
"02/25/1991";0,9079
"02/26/1991";0,9113
"02/27/1991";0,9007
"02/28/1991";0,9223
"03/01/1991";0,927
"03/04/1991";0,92
"03/05/1991";0,9365
"03/06/1991";0,9585
"03/07/1991";0,956
"03/08/1991";0,9325
"03/11/1991";0,926
"03/12/1991";0,91
"03/13/1991";0,9295
"03/14/1991";0,9275
"03/15/1991";0,9275
"03/18/1991";0,944
"03/19/1991";0,917
"03/20/1991";0,944
"03/21/1991";0,95
"03/22/1991";0,9305
"03/25/1991";0,934
"03/26/1991";0,949
"03/27/1991";0,954
"03/28/1991";0,947
"04/01/1991";0,951
"04/02/1991";0,936
"04/03/1991";0,9405
"04/04/1991";0,9265
"04/05/1991";0,9295
"04/08/1991";0,9325
"04/09/1991";0,912
"04/10/1991";0,9185
"04/11/1991";0,919
"04/12/1991";0,9155
"04/15/1991";0,919
"04/16/1991";0,9215
"04/17/1991";0,912
"04/18/1991";0,911
"04/19/1991";0,887
"04/22/1991";0,898
"04/23/1991";0,8895
"04/24/1991";0,883
"04/25/1991";0,8882
"04/26/1991";0,8776
"04/29/1991";0,8862
"04/30/1991";0,8892
"05/01/1991";0,9035
"05/02/1991";0,887
"05/03/1991";0,886
"05/06/1991";0,88
"05/07/1991";0,884
"05/08/1991";0,8845
"05/09/1991";0,878
"05/10/1991";0,894
"05/13/1991";0,8855
"05/14/1991";0,892
"05/15/1991";0,8945
"05/16/1991";0,8875
"05/17/1991";0,898
"05/20/1991";0,8975
"05/21/1991";0,8755
"05/22/1991";0,868
"05/23/1991";0,865
"05/24/1991";0,8705
"05/28/1991";0,8655
"05/29/1991";0,8645
"05/30/1991";0,8715
"05/31/1991";0,867
"06/03/1991";0,867
"06/04/1991";0,8705
"06/05/1991";0,878
"06/06/1991";0,88
"06/07/1991";0,856
"06/10/1991";0,8555
"06/11/1991";0,855
"06/12/1991";0,84
"06/13/1991";0,845
"06/14/1991";0,843
"06/17/1991";0,843
"06/18/1991";0,844
"06/19/1991";0,832
"06/20/1991";0,841
"06/21/1991";0,848
"06/24/1991";0,853
"06/25/1991";0,8699
"06/26/1991";0,873
"06/27/1991";0,8514
"06/28/1991";0,8556
"07/01/1991";0,868
"07/02/1991";0,8685
"07/03/1991";0,865
"07/08/1991";0,855
"07/09/1991";0,8475
"07/10/1991";0,845
"07/11/1991";0,8395
"07/12/1991";0,852
"07/15/1991";0,8325
"07/16/1991";0,831
"07/17/1991";0,8415
"07/18/1991";0,836
"07/19/1991";0,8315
"07/22/1991";0,8305
"07/23/1991";0,824
"07/24/1991";0,824
"07/25/1991";0,8085
"07/26/1991";0,817
"07/29/1991";0,821
"07/30/1991";0,821
"07/31/1991";0,814
"08/01/1991";0,83
"08/02/1991";0,8255
"08/05/1991";0,829
"08/06/1991";0,8245
"08/07/1991";0,8165
"08/08/1991";0,807
"08/09/1991";0,8115
"08/12/1991";0,7995
"08/13/1991";0,792
"08/14/1991";0,807
"08/15/1991";0,7985
"08/16/1991";0,7905
"08/19/1991";0,7875
"08/20/1991";0,778
"08/21/1991";0,785
"08/22/1991";0,793
"08/23/1991";0,829
"08/26/1991";0,8365
"08/27/1991";0,85
"08/28/1991";0,855
"08/29/1991";0,8696
"08/30/1991";0,8833
"09/03/1991";0,8915
"09/04/1991";0,885
"09/05/1991";0,902
"09/06/1991";0,91
"09/09/1991";0,9355
"09/10/1991";0,925
"09/11/1991";0,9175
"09/12/1991";0,931
"09/13/1991";0,9145
"09/16/1991";0,8955
"09/17/1991";0,8755
"09/18/1991";0,8815
"09/19/1991";0,9025
"09/20/1991";0,908
"09/23/1991";0,892
"09/24/1991";0,917
"09/25/1991";0,913
"09/26/1991";0,8935
"09/27/1991";0,857
"09/30/1991";0,829
"10/01/1991";0,812
"10/02/1991";0,8105
"10/03/1991";0,7975
"10/04/1991";0,796
"10/07/1991";0,803
"10/08/1991";0,803
"10/09/1991";0,808
"10/10/1991";0,81
"10/11/1991";0,815
"10/14/1991";0,8155
"10/15/1991";0,799
"10/16/1991";0,825
"10/17/1991";0,828
"10/18/1991";0,8315
"10/21/1991";0,838
"10/22/1991";0,836
"10/23/1991";0,8245
"10/24/1991";0,824
"10/25/1991";0,81
"10/28/1991";0,817
"10/29/1991";0,826
"10/30/1991";0,823
"10/31/1991";0,8055
"11/01/1991";0,788
"11/04/1991";0,7855
"11/05/1991";0,786
"11/06/1991";0,765
"11/07/1991";0,771
"11/08/1991";0,787
"11/11/1991";0,783
"11/12/1991";0,79
"11/13/1991";0,7925
"11/14/1991";0,7935
"11/15/1991";0,7865
"11/18/1991";0,776
"11/19/1991";0,7985
"11/20/1991";0,8
"11/21/1991";0,7995
"11/22/1991";0,7963
"11/25/1991";0,7932
"11/26/1991";0,8105
"11/27/1991";0,8284
"12/02/1991";0,854
"12/03/1991";0,852
"12/04/1991";0,8255
"12/05/1991";0,8155
"12/06/1991";0,8065
"12/09/1991";0,8015
"12/10/1991";0,7975
"12/11/1991";0,785
"12/12/1991";0,7905
"12/13/1991";0,793
"12/16/1991";0,788
"12/17/1991";0,7925
"12/18/1991";0,7835
"12/19/1991";0,778
"12/20/1991";0,78
"12/23/1991";0,784
"12/24/1991";0,775
"12/26/1991";0,781
"12/27/1991";0,7855
"12/30/1991";0,7705
"12/31/1991";0,777
"01/02/1992";0,79
"01/03/1992";0,793
"01/06/1992";0,785
"01/07/1992";0,7975
"01/08/1992";0,7925
"01/09/1992";0,794
"01/10/1992";0,7935
"01/13/1992";0,7855
"01/14/1992";0,779
"01/15/1992";0,7795
"01/16/1992";0,789
"01/17/1992";0,777
"01/20/1992";0,786
"01/21/1992";0,783
"01/22/1992";0,783
"01/23/1992";0,761
"01/24/1992";0,757
"01/27/1992";0,751
"01/28/1992";0,7405
"01/29/1992";0,7385
"01/30/1992";0,746
"01/31/1992";0,7215
"02/03/1992";0,705
"02/04/1992";0,7075
"02/05/1992";0,689
"02/06/1992";0,6985
"02/07/1992";0,6965
"02/10/1992";0,695
"02/11/1992";0,706
"02/12/1992";0,7055
"02/13/1992";0,6915
"02/14/1992";0,691
"02/18/1992";0,667
"02/19/1992";0,668
"02/20/1992";0,692
"02/21/1992";0,668
"02/24/1992";0,6505
"02/25/1992";0,6672
"02/26/1992";0,6814
"02/27/1992";0,6859
"02/28/1992";0,7066
"03/02/1992";0,715
"03/03/1992";0,7295
"03/04/1992";0,701
"03/05/1992";0,684
"03/06/1992";0,7105
"03/09/1992";0,7055
"03/10/1992";0,7085
"03/11/1992";0,725
"03/12/1992";0,73
"03/13/1992";0,739
"03/16/1992";0,734
"03/17/1992";0,7285
"03/18/1992";0,737
"03/19/1992";0,746
"03/20/1992";0,741
"03/23/1992";0,7425
"03/24/1992";0,7385
"03/25/1992";0,7085
"03/26/1992";0,7075
"03/27/1992";0,702
"03/30/1992";0,6795
"03/31/1992";0,685
"04/01/1992";0,6945
"04/02/1992";0,699
"04/03/1992";0,714
"04/06/1992";0,718
"04/07/1992";0,698
"04/08/1992";0,7125
"04/09/1992";0,695
"04/10/1992";0,689
"04/13/1992";0,6565
"04/14/1992";0,661
"04/15/1992";0,645
"04/16/1992";0,6325
"04/20/1992";0,6375
"04/21/1992";0,6375
"04/22/1992";0,6335
"04/23/1992";0,654
"04/24/1992";0,6465
"04/27/1992";0,6436
"04/28/1992";0,6425
"04/29/1992";0,6376
"04/30/1992";0,6269
"05/01/1992";0,6185
"05/04/1992";0,614
"05/05/1992";0,6025
"05/06/1992";0,5925
"05/07/1992";0,607
"05/08/1992";0,608
"05/11/1992";0,619
"05/12/1992";0,6295
"05/13/1992";0,6375
"05/14/1992";0,6295
"05/15/1992";0,65
"05/18/1992";0,644
"05/19/1992";0,656
"05/20/1992";0,643
"05/21/1992";0,6435
"05/22/1992";0,635
"05/26/1992";0,643
"05/27/1992";0,641
"05/28/1992";0,6255
"05/29/1992";0,633
"06/01/1992";0,633
"06/02/1992";0,6115
"06/03/1992";0,6195
"06/04/1992";0,618
"06/05/1992";0,6155
"06/08/1992";0,616
"06/09/1992";0,616
"06/10/1992";0,6045
"06/11/1992";0,6
"06/12/1992";0,6085
"06/15/1992";0,6195
"06/16/1992";0,626
"06/17/1992";0,6145
