"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",ano,mes,uf
16.0,5,"838,5","12,4",,,2020,7,SP
15.0,48,"838,9","12,2",,,2020,8,SP
13.0,"26,6","838,3","16,5",,,2020,9,SP
15.0,"14,8","835,6","16,6",,,2020,10,SP
,,"835,3","15,7",,,2020,11,SP
,,835,"17,1",,,2020,12,SP
,,"835,5","18,1",,,2021,1,SP
,,"834,3","16,7",,,2021,2,SP
,,"835,8","17,1",,,2021,3,SP
,0,"836,5","13,9",,,2021,4,SP
4.0,10,"837,3","12,7",,,2021,5,SP
19.0,"28,2","837,9","11,5","4,8","1,2",2021,6,SP
5.0,"28,2","839,1","9,6","4,6","1,3",2021,7,SP
8.0,"16,2","839,2","12,4","7,3","1,6",2021,8,SP
7.0,"12,6","837,4","16,8","4,9","1,4",2021,9,SP
25.0,294,"835,6",15,"4,8","1,6",2021,10,SP
14.0,"179,6","833,9","15,8","5,2","1,5",2021,11,SP
3.0,,,,,,2021,12,SP
,,,,,,2022,1,SP
8.0,,,,"3,1",,2022,2,SP
17.0,"182,6","836,2","17,4","5,6","1,3",2022,3,SP
20.0,"102,6","836,5","15,4","5,2","1,2",2022,4,SP
12.0,"49,2","836,7","11,5","4,2","1,2",2022,5,SP
,,"837,3","11,8","4,7","1,2",2022,6,SP
,,"838,8","12,3",4,"1,3",2022,7,SP
,,"838,2","11,8","6,5","1,4",2022,8,SP
,,"836,7","13,4","6,6","1,4",2022,9,SP
,,836,"16,2","5,2","1,4",2022,10,SP
17.0,,"834,6",14,"5,2","1,5",2022,11,SP
25.0,354,"833,7",16,,,2022,12,SP
27.0,"255,8","834,8","16,8",,,2023,1,SP
28.0,"229,4","836,1","17,6",,,2023,2,SP
19.0,"162,2",837,"17,1",,,2023,3,SP
,,"835,8","14,9",,,2023,4,SP
,,"837,8","12,4",,,2023,5,SP
,,"839,1",11,,,2023,6,SP
6.0,,"839,1","11,8",,,2023,7,SP
10.0,"39,2","837,6","13,9","4,5","1,3",2023,8,SP
5.0,55,"837,4","17,1",6,"1,3",2023,9,SP
24.0,"293,6","835,5","17,7","4,3","1,3",2023,10,SP
18.0,"232,6","835,4","18,4","3,8","1,2",2023,11,SP
19.0,"176,4","835,4","18,6","4,8","1,3",2023,12,SP
26.0,252,"835,1","17,9","5,2","1,3",2024,1,SP
24.0,"349,8","836,8","17,9","4,7","1,3",2024,2,SP
28.0,"262,8","836,6",18,"5,3","1,3",2024,3,SP
16.0,30,"837,3","16,7",4,"1,1",2024,4,SP
16.0,"56,8",838,15,"4,9","1,1",2024,5,SP
12.0,"3,2","839,1","12,7","3,4","1,1",2024,6,SP
14.0,"32,4","840,2","12,3","3,8",1,2024,7,SP
7.0,"60,8","839,3",13,"4,7","1,1",2024,8,SP
5.0,4,838,"17,3","4,8","1,3",2024,9,SP
17.0,"197,6","836,2",17,"5,3","1,4",2024,10,SP
23.0,"196,2","834,8","16,6","5,1","1,3",2024,11,SP
24.0,"401,2","834,3","17,5","5,4","1,3",2024,12,SP
24.0,138,"834,4","17,8","3,8","1,2",2025,1,SP
19.0,"182,2","836,9","18,3","6,7","1,1",2025,2,SP
20.0,100,"837,5","17,4","6,3","1,3",2025,3,SP
26.0,"225,4","836,1","15,3","5,5","1,3",2025,4,SP
20.0,"22,4",839,"12,9","4,4","1,1",2025,5,SP
17.0,"36,6","838,5","11,5","4,8","1,2",2025,6,SP
12.0,"9,8","839,8","10,3","3,8",1,2025,7,SP
3.0,,,,,,2025,8,SP
4.0,",8",,"24,9","5,8","1,4",2010,1,SP
5.0,1,,"26,3","5,1","1,4",2010,2,SP
9.0,"65,6",,"25,4","6,1","1,5",2010,3,SP
7.0,"44,2",,"23,5","5,2","1,7",2010,4,SP
6.0,"30,8",,"19,8","5,6","1,5",2010,5,SP
2.0,"19,2",,"20,2","5,3","1,8",2010,6,SP
5.0,28,,"21,1","6,5","1,9",2010,7,SP
,,,,,,2010,8,SP
10.0,"220,4",,"23,7","9,3","2,4",2010,9,SP
14.0,"104,4",,"22,7","6,3",2,2010,10,SP
8.0,70,,"24,3","9,1","1,7",2010,11,SP
15.0,170,,25,"6,2","1,7",2010,12,SP
15.0,"205,2",,"25,5","5,2","1,4",2011,1,SP
20.0,303,,"25,1","4,8","1,2",2011,2,SP
12.0,"92,8",,24,"4,2","1,8",2011,3,SP
8.0,"69,4",,"23,8","4,6","1,5",2011,4,SP
3.0,13,,"20,4",4,"1,6",2011,5,SP
4.0,"43,4",,"18,5","6,1","1,5",2011,6,SP
6.0,"18,4",,"20,9","5,4","1,6",2011,7,SP
5.0,24,,"21,9","6,1","2,1",2011,8,SP
4.0,"9,2",,"23,6","5,6","2,3",2011,9,SP
13.0,"192,6",,"23,7","6,8","2,2",2011,10,SP
7.0,120,,"24,2","6,1",2,2011,11,SP
7.0,"149,8",,"26,1","7,9","1,7",2011,12,SP
15.0,185,,"24,4","6,8","1,8",2012,1,SP
10.0,108,,"26,6","5,7","1,4",2012,2,SP
8.0,"110,4",,"25,4","7,5","1,4",2012,3,SP
10.0,"127,4",,"23,7",5,"1,6",2012,4,SP
7.0,"91,6",,"20,4","4,6","1,8",2012,5,SP
11.0,"253,2","966,5","19,7","9,1","1,4",2012,6,SP
1.0,"21,2","967,1","20,1","5,8","1,4",2012,7,SP
1.0,",2","968,7","23,3","5,2","1,9",2012,8,SP
5.0,"137,4","965,3","24,6","6,5",2,2012,9,SP
9.0,"50,4","961,8","26,6","7,4",2,2012,10,SP
8.0,"105,4","960,3","25,7","7,3","1,8",2012,11,SP
16.0,"302,4","960,6","26,9","8,3","1,4",2012,12,SP
12.0,"147,6","961,5","25,1",6,"1,7",2013,1,SP
16.0,"197,6","962,2","25,2","5,7","1,5",2013,2,SP
11.0,"150,6","962,7","25,1",5,"1,4",2013,3,SP
11.0,"195,6","964,7","22,8","4,7","1,4",2013,4,SP
9.0,"108,2","965,4","21,9","4,3","1,3",2013,5,SP
4.0,"19,8","966,2","20,7",5,"1,3",2013,6,SP
5.0,"42,6","968,4","19,3","4,8","1,6",2013,7,SP
2.0,"4,8","966,8","20,6","6,2",2,2013,8,SP
11.0,"89,6",965,"23,1","6,5","2,1",2013,9,SP
12.0,"116,8","963,5","23,9","5,9",2,2013,10,SP
9.0,"111,2","961,3",25,"5,5","2,1",2013,11,SP
11.0,"125,8","959,5","26,7","5,6","1,7",2013,12,SP
17.0,"189,8","963,1","26,5","6,2","1,2",2014,1,SP
14.0,"104,8","962,1","27,1","6,2","1,5",2014,2,SP
12.0,"113,4","962,9","25,3","4,1","1,4",2014,3,SP
8.0,140,"964,5","23,9","6,2","1,5",2014,4,SP
6.0,"64,8","965,6","21,1","6,7","1,4",2014,5,SP
5.0,"9,2","966,6","20,9","5,7","1,6",2014,6,SP
9.0,"76,2","969,1","19,7","7,8","1,7",2014,7,SP
2.0,16,"967,1",23,"5,5","1,7",2014,8,SP
10.0,"131,4","964,2","24,1","6,8","2,1",2014,9,SP
6.0,"57,6","963,8","26,2","5,9","2,1",2014,10,SP
13.0,"174,4","961,5","24,9","5,1","1,6",2014,11,SP
17.0,"212,2","961,5","25,7","5,2","1,7",2014,12,SP
10.0,"141,4","963,3","27,6","5,8","1,5",2015,1,SP
13.0,"220,6","962,2","25,8","4,1","1,3",2015,2,SP
19.0,"183,8","962,9","24,9","4,8","1,2",2015,3,SP
5.0,"101,4","964,1","24,4","5,2","1,5",2015,4,SP
7.0,139,"966,3",21,"5,4","1,5",2015,5,SP
4.0,"29,2","968,4","21,1","5,4","1,4",2015,6,SP
11.0,"166,4","967,2","20,2","5,6","1,2",2015,7,SP
5.0,"15,6","966,4","23,4","4,7","1,2",2015,8,SP
11.0,"133,4","963,1","24,5","8,7","1,1",2015,9,SP
13.0,249,"963,1","25,4","5,3","1,4",2015,10,SP
17.0,"265,8",961,"25,2","6,4",1,2015,11,SP
14.0,,"962,6","25,8","6,3",",8",2015,12,SP
3.0,,,,"6,5",,2016,1,SP
18.0,263,963,"26,1","5,6",",8",2016,2,SP
7.0,66,"964,3","25,5","5,1",",9",2016,3,SP
2.0,91,"964,1","26,4","5,3",",9",2016,4,SP
5.0,,,,"2,5",,2016,5,SP
,,,,"2,9",,2016,6,SP
2.0,"17,2","967,1","20,4","4,8","1,3",2016,7,SP
6.0,"94,2","966,1","21,8","6,4","1,7",2016,8,SP
4.0,52,"966,1","21,6",5,"1,7",2016,9,SP
9.0,"75,6",963,"24,1","5,9",2,2016,10,SP
8.0,"46,2","961,6","25,7","6,1","1,9",2016,11,SP
16.0,"196,8","961,7","25,5","5,6","1,6",2016,12,SP
24.0,"344,6","962,4","25,1","7,7","1,3",2017,1,SP
8.0,"50,2",962,27,"4,4","1,4",2017,2,SP
8.0,"38,2","963,1","25,8","3,9","1,6",2017,3,SP
8.0,"86,2","964,6","23,3","4,7","1,6",2017,4,SP
10.0,"163,2","965,2","22,4","4,6","1,4",2017,5,SP
7.0,"44,2","967,9","19,9","4,2","1,4",2017,6,SP
0.0,0,"971,4",20,"4,5","1,7",2017,7,SP
10.0,"61,8","966,1",22,"5,4","1,5",2017,8,SP
2.0,"13,4","965,8","26,3",0,0,2017,9,SP
14.0,"206,8","962,5","24,3",6,"1,8",2017,10,SP
12.0,211,"960,8","24,5",6,"1,8",2017,11,SP
16.0,"275,4","960,7","25,6","5,5","1,3",2017,12,SP
21.0,"275,4","961,8","25,2","4,7","1,3",2018,1,SP
12.0,"157,2","961,9",25,"4,9","1,5",2018,2,SP
11.0,"98,2","961,6","26,6","5,9","1,2",2018,3,SP
4.0,10,"965,6","24,8","3,4","1,4",2018,4,SP
2.0,25,"966,9","22,3","5,6","1,4",2018,5,SP
2.0,"4,6","967,8","21,3","6,4","1,3",2018,6,SP
0.0,0,"967,4","22,4","4,8","1,3",2018,7,SP
9.0,"52,6","967,8","19,6",6,"1,7",2018,8,SP
8.0,110,"963,6",23,"6,4","1,8",2018,9,SP
15.0,"219,6","962,3","24,5",6,"1,8",2018,10,SP
9.0,"129,4","961,7",25,"10,1","1,9",2018,11,SP
14.0,"115,6","962,2","26,7","5,7","1,2",2018,12,SP
12.0,"205,2","963,7","27,5","6,3","1,2",2019,1,SP
12.0,"154,4","961,8","26,1","5,2","1,3",2019,2,SP
9.0,97,"963,9","25,3","6,4","1,3",2019,3,SP
4.0,"71,4","963,7",25,"5,2","1,1",2019,4,SP
8.0,"55,4",965,"22,8","6,2","1,2",2019,5,SP
3.0,"16,8","968,2",22,5,"1,2",2019,6,SP
4.0,"35,4","967,9","20,4","4,2","1,3",2019,7,SP
0.0,0,"968,5","22,3","5,5","1,7",2019,8,SP
5.0,60,"964,3","25,4","6,4","1,9",2019,9,SP
7.0,"102,4","962,5","27,1","5,7","1,7",2019,10,SP
7.0,"32,6","960,9","26,7","5,7","1,7",2019,11,SP
15.0,117,"961,5","25,7","5,5","1,3",2019,12,SP
17.0,"347,2","960,8",26,"6,3","1,4",2020,1,SP
15.0,"202,6","962,3","25,1","3,9","1,3",2020,2,SP
7.0,"46,4","963,5","25,6","4,1","1,4",2020,3,SP
3.0,"60,6","965,5","23,4","4,3","1,2",2020,4,SP
4.0,72,967,"20,3","5,2","1,1",2020,5,SP
10.0,129,"966,8","21,4","6,1","1,2",2020,6,SP
2.0,"5,2","966,8","21,1","5,5","1,3",2020,7,SP
7.0,"153,4","967,1","21,3","4,9","1,5",2020,8,SP
1.0,"6,4",964,27,"4,9","1,6",2020,9,SP
6.0,"40,6","961,8","26,7","6,6","1,9",2020,10,SP
4.0,47,"962,3","26,4","5,7","1,7",2020,11,SP
11.0,"262,8","961,4","25,7","5,1","1,5",2020,12,SP
19.0,"203,6","961,8","25,2","6,6","1,2",2021,1,SP
7.0,"48,4","961,1","25,5","4,6","1,2",2021,2,SP
12.0,"149,6","962,4",26,"4,5",1,2021,3,SP
1.0,4,"964,8","23,8","3,3","1,4",2021,4,SP
4.0,19,"966,2","22,3","4,8","1,1",2021,5,SP
8.0,"61,6","967,6","19,7","4,4","1,1",2021,6,SP
1.0,"2,8","969,4","18,8","4,4","1,1",2021,7,SP
2.0,"28,8","967,1","23,4","4,5","1,2",2021,8,SP
4.0,"6,8","963,6","26,4","5,4","1,2",2021,9,SP
13.0,"162,8","962,9","23,5","7,3","1,3",2021,10,SP
9.0,"76,2","960,7","26,4","5,9","1,3",2021,11,SP
9.0,"46,4","959,9","26,5","5,4",1,2021,12,SP
16.0,"217,2","960,9","25,9","4,9",",7",2022,1,SP
11.0,"88,6","961,6","26,7","6,7",",7",2022,2,SP
14.0,98,"962,5","25,9","6,6",",7",2022,3,SP
4.0,,964,"24,3","7,1",",8",2022,4,SP
1.0,,"966,5","19,4","4,5",",9",2022,5,SP
3.0,,"966,6","19,8","6,8",",8",2022,6,SP
,0,"966,5","22,8","5,1",",9",2022,7,SP
,,,,"3,5",,2022,8,SP
2.0,,,,"3,5",,2022,9,SP
9.0,"127,4",963,24,5,"1,6",2022,10,SP
7.0,"30,6","962,6","23,7","5,6","1,9",2022,11,SP
14.0,185,"960,3","25,1","4,4","1,6",2022,12,SP
18.0,"301,6","961,6","24,9","5,5","1,4",2023,1,SP
21.0,"266,2","962,8","24,4","6,1","1,3",2023,2,SP
17.0,"157,4","963,5","25,5","4,3","1,1",2023,3,SP
11.0,"170,2","963,7","23,2",5,"1,2",2023,4,SP
3.0,"43,6","966,6","21,9","2,8","1,1",2023,5,SP
5.0,"136,2","968,5","19,7","3,5","1,1",2023,6,SP
2.0,"1,4","968,1","21,2","4,1","1,3",2023,7,SP
5.0,"14,6","965,2","23,2","5,9","1,5",2023,8,SP
6.0,"43,2","963,3","26,5","9,2","1,9",2023,9,SP
13.0,129,"961,2","26,3",5,"1,7",2023,10,SP
11.0,"113,8","961,1","26,6","5,4","1,5",2023,11,SP
,,"961,4","27,6","5,5","1,8",2023,12,SP
,,"961,6",27,"5,9","1,9",2024,1,SP
,,963,"27,3",5,"1,7",2024,2,SP
,,"963,1","26,7","5,8","1,8",2024,3,SP
,,"963,6","25,9","4,1","1,6",2024,4,SP
,,"965,5","23,4","3,9","1,7",2024,5,SP
,,"966,5","23,6","4,3","1,7",2024,6,SP
,,969,"21,3","4,5","1,7",2024,7,SP
,,"967,6","22,1","5,4",2,2024,8,SP
5.0,"40,8","963,7","26,6","5,3","2,1",2024,9,SP
9.0,81,"962,5",26,"6,1","2,2",2024,10,SP
12.0,"290,4","960,9","26,2","4,7",2,2024,11,SP
12.0,183,"960,7","25,9","5,2","1,8",2024,12,SP
9.0,"218,4","960,6",27,"5,4","1,7",2025,1,SP
8.0,"113,8","962,7","27,1","5,7","1,6",2025,2,SP
12.0,"90,8","963,9","27,1","5,4","1,7",2025,3,SP
12.0,"141,8",964,"23,8","5,2","1,7",2025,4,SP
4.0,"32,2","967,4",22,"4,2","1,8",2025,5,SP
9.0,"144,2","967,4","19,7","4,5","1,7",2025,6,SP
1.0,"6,2","970,1","19,3","4,2","1,8",2025,7,SP
2.0,,,,,,2025,8,SP
22.0,"441,8","903,1","22,5","6,5",2,2010,1,SP
16.0,"202,6","903,3","23,2","7,5","2,1",2010,2,SP
18.0,"223,2","902,4","23,1","7,2","2,1",2010,3,SP
6.0,"40,8","904,7","21,1","5,4",2,2010,4,SP
5.0,"36,6","904,5","19,3","6,6","1,8",2010,5,SP
3.0,"12,2","907,5","18,4","6,2",2,2010,6,SP
2.0,"3,4","907,7",20,"6,9","2,6",2010,7,SP
,0,907,"20,7","6,1","2,4",2010,8,SP
8.0,116,"904,5","22,6","7,2","2,6",2010,9,SP
15.0,"167,4","902,3","21,9","9,1","2,2",2010,10,SP
21.0,"249,6","900,6","21,9","6,4","2,2",2010,11,SP
20.0,"299,6","899,5",23,"6,4","1,9",2010,12,SP
25.0,"322,2","900,8","22,5","6,3","2,1",2011,1,SP
15.0,"170,4","902,4","22,9","5,8","1,6",2011,2,SP
25.0,409,"901,8","21,1","5,3","1,6",2011,3,SP
13.0,"133,4","904,2","21,4","7,6","1,7",2011,4,SP
2.0,"1,8","905,4",19,"4,7","1,5",2011,5,SP
6.0,"36,4","905,9","17,5","7,5","1,9",2011,6,SP
1.0,",6","906,3","19,5",6,"2,2",2011,7,SP
4.0,"25,4","905,7","21,5",7,"2,4",2011,8,SP
4.0,"15,4","905,9","22,5","6,4","2,5",2011,9,SP
14.0,"160,6","902,4","21,4",7,"2,4",2011,10,SP
15.0,"153,2","901,9","20,9",7,"2,3",2011,11,SP
23.0,"291,4","901,1","21,5","6,8","2,1",2011,12,SP
26.0,"330,8","902,3","20,5","6,2",2,2012,1,SP
11.0,"132,6","903,1","22,7","7,8",2,2012,2,SP
15.0,"197,6","903,6","21,9",6,"1,8",2012,3,SP
9.0,"51,4","903,6","21,6","7,2","1,9",2012,4,SP
7.0,"32,8","906,1",18,"5,4","1,8",2012,5,SP
9.0,"93,2","906,4","19,1",6,2,2012,6,SP
3.0,"35,6","906,5","18,9","6,4","2,2",2012,7,SP
,0,"908,6","19,6","6,6","2,6",2012,8,SP
7.0,"81,4","905,6","22,7","6,3","2,6",2012,9,SP
7.0,"85,4","902,6","24,6","6,8","2,5",2012,10,SP
13.0,"190,2","900,5","22,7",6,"2,4",2012,11,SP
22.0,280,"901,7","23,4","5,9","1,9",2012,12,SP
22.0,"267,6","901,9","22,4","6,9","2,3",2013,1,SP
20.0,"285,2","902,8","22,4","7,2","1,8",2013,2,SP
21.0,"271,6","903,1","22,2","5,5","2,1",2013,3,SP
12.0,"118,2","904,4","20,3","4,9","1,8",2013,4,SP
5.0,127,905,"19,8","6,3","1,9",2013,5,SP
7.0,"81,4","905,9","19,6","5,6",2,2013,6,SP
5.0,"12,4","907,2","18,3","5,8",2,2013,7,SP
1.0,21,"906,1","20,1","6,3","2,4",2013,8,SP
8.0,"68,2",905,"21,3","6,4","2,6",2013,9,SP
13.0,111,"903,5","21,5","6,6","2,4",2013,10,SP
18.0,159,"901,7","21,9","6,2","2,2",2013,11,SP
11.0,"128,4","900,2","22,8","6,4","2,1",2013,12,SP
,,"903,8","23,8",6,2,2014,1,SP
,,903,"24,2","5,4","2,2",2014,2,SP
,,"903,4","22,6","7,2","2,1",2014,3,SP
,,"904,1","21,5","6,4","1,8",2014,4,SP
4.0,"13,8",905,"19,6","5,1","1,9",2014,5,SP
2.0,"7,8","906,4","19,6","5,3","2,2",2014,6,SP
6.0,"61,4","908,3","18,4","6,4","2,1",2014,7,SP
0.0,0,"906,8","21,6","5,8","2,2",2014,8,SP
8.0,46,"904,6",23,"7,5","2,5",2014,9,SP
5.0,"23,4",904,"24,2","6,3","2,5",2014,10,SP
16.0,227,"901,8","22,5","8,2","2,2",2014,11,SP
18.0,"219,8","902,6","22,5",7,"2,3",2014,12,SP
9.0,"189,6",904,"24,9","5,1","1,9",2015,1,SP
26.0,"90,8",903,"22,6",8,"2,4",2015,2,SP
19.0,136,"903,3","21,6",6,"1,9",2015,3,SP
13.0,"138,4","903,9","21,6","5,1","1,6",2015,4,SP
10.0,81,"905,8","19,1","6,2","1,8",2015,5,SP
4.0,30,908,19,"5,8","2,1",2015,6,SP
2.0,13,907,"19,8","6,1",2,2015,7,SP
1.0,"2,2","906,7","21,1","5,4","2,1",2015,8,SP
9.0,131,"903,7","23,5","7,1","2,2",2015,9,SP
5.0,"136,8","903,5","25,3","6,9","2,2",2015,10,SP
20.0,235,"901,8","23,1","6,4",2,2015,11,SP
16.0,"161,2","903,6","22,8","7,7","2,3",2015,12,SP
27.0,331,"901,3","22,5","6,6","2,4",2016,1,SP
19.0,"176,4","903,9","23,4","6,3","1,4",2016,2,SP
19.0,"311,8","904,5","22,8","6,1","1,7",2016,3,SP
5.0,"10,8","904,6","23,2","4,8","1,5",2016,4,SP
11.0,"32,2","906,3","19,8","5,9","1,5",2016,5,SP
7.0,"59,4","907,6","18,2","5,9","1,5",2016,6,SP
1.0,",2","907,1","20,1",6,2,2016,7,SP
8.0,"26,4","905,8","20,9","6,4","2,3",2016,8,SP
4.0,"2,4","904,9","22,8","6,5","2,1",2016,9,SP
12.0,174,"902,7","22,6","6,9",2,2016,10,SP
20.0,"81,6",902,"21,8","6,3","1,7",2016,11,SP
16.0,"66,2","902,4","22,8","5,7",2,2016,12,SP
18.0,"220,6","903,1","22,4","6,2","1,6",2017,1,SP
10.0,"172,8",903,"23,4",6,2,2017,2,SP
,,"903,3","22,9","5,2","1,5",2017,3,SP
,,"904,3","21,9","5,7","1,6",2017,4,SP
,,"905,1","20,3","6,4","1,5",2017,5,SP
,,"907,3","18,9","5,3","1,8",2017,6,SP
1.0,",4","910,5","17,1","5,7",2,2017,7,SP
3.0,"4,2","905,8",21,6,2,2017,8,SP
2.0,"20,6","906,6","23,1",6,"2,4",2017,9,SP
13.0,"133,8","902,9","23,8","6,7","2,1",2017,10,SP
16.0,"161,4","901,3","22,1",7,"2,2",2017,11,SP
19.0,"289,4","901,3","22,6","10,6","1,8",2017,12,SP
21.0,"292,4","902,5","22,5","7,9","1,9",2018,1,SP
19.0,247,"901,9","22,3","5,6","1,7",2018,2,SP
14.0,"205,8","902,4","23,6","5,3","1,6",2018,3,SP
5.0,"35,2","905,3","21,4","4,7","1,5",2018,4,SP
2.0,21,"906,4","19,9","5,3","1,7",2018,5,SP
6.0,"13,6","907,2","20,2","5,6","1,7",2018,6,SP
0.0,0,"907,2","20,2","5,3","1,9",2018,7,SP
9.0,"62,6","906,6","19,8","6,3","1,9",2018,8,SP
11.0,"61,4","903,5",22,"7,3",2,2018,9,SP
19.0,204,"902,5","22,8",6,2,2018,10,SP
21.0,"413,4","902,3","21,6",7,"2,3",2018,11,SP
20.0,"201,6","902,8","23,1","7,9","1,8",2018,12,SP
15.0,"117,8","904,6","24,2","6,5","1,7",2019,1,SP
16.0,230,"902,7",23,"6,9","1,8",2019,2,SP
21.0,"219,6","904,1","22,4","4,8","1,5",2019,3,SP
11.0,"167,2","903,8","22,5","5,5","1,3",2019,4,SP
10.0,"73,2","904,8","20,9","4,9","1,2",2019,5,SP
2.0,,,,"5,4",,2019,6,SP
,,,,,,2019,7,SP
,,,,,,2019,8,SP
,,,,,,2019,9,SP
7.0,,,,,,2019,10,SP
17.0,"240,4","901,6",23,"6,7","1,9",2019,11,SP
21.0,"167,6","902,2","22,9","6,7","1,7",2019,12,SP
22.0,417,"901,5",23,"6,8","1,7",2020,1,SP
27.0,342,903,22,"6,2","1,9",2020,2,SP
14.0,"94,2","903,5","22,2","7,4","1,7",2020,3,SP
3.0,"25,6","904,9","21,5","6,1","1,4",2020,4,SP
4.0,33,"906,1","18,5","4,6","1,3",2020,5,SP
,,907,"20,1","6,6",2,2020,6,SP
,,"906,7","20,4","5,9","1,9",2020,7,SP
1.0,"5,6","906,6","20,5","6,8","2,4",2020,8,SP
1.0,1,905,"25,2","5,9","2,4",2020,9,SP
14.0,"125,2","902,3","24,3","5,8","2,2",2020,10,SP
14.0,"106,4","902,4",23,"6,9",2,2020,11,SP
26.0,"275,6","902,2","22,2","5,5","1,7",2020,12,SP
12.0,"100,6","902,5","23,5","5,4","1,5",2021,1,SP
21.0,"206,4","901,4","22,2","6,2","1,5",2021,2,SP
14.0,"159,8","903,1",23,"7,6","1,2",2021,3,SP
6.0,"20,2",904,"20,9","5,3",1,2021,4,SP
4.0,"18,8","905,6","20,4","5,4",",9",2021,5,SP
4.0,"30,6","906,4","19,2","5,8","1,3",2021,6,SP
,,"907,8","18,8","5,1","1,6",2021,7,SP
1.0,",4","906,8","21,6","6,1","2,1",2021,8,SP
3.0,"29,4","904,1","25,6",7,"2,2",2021,9,SP
18.0,"211,6","902,7","22,1","6,2","2,2",2021,10,SP
8.0,,901,"23,1","5,4","1,9",2021,11,SP
18.0,"312,2","900,4","22,3","5,4","1,6",2021,12,SP
24.0,"333,8","901,8","22,1","5,3","1,5",2022,1,SP
23.0,313,"902,3","22,4","6,3","1,3",2022,2,SP
16.0,212,"903,1","23,3","6,4","1,6",2022,3,SP
9.0,87,"903,8","22,3","6,6","1,5",2022,4,SP
5.0,"44,6","905,6","19,3","5,4","1,5",2022,5,SP
4.0,"6,2","905,9","18,9","5,7","1,3",2022,6,SP
0.0,0,"906,9","20,5","6,1","1,9",2022,7,SP
2.0,"16,6","906,2","20,5","6,9","2,1",2022,8,SP
8.0,"78,4","904,2","21,9","6,5","2,1",2022,9,SP
13.0,"202,6","903,2","22,9","7,1","2,3",2022,10,SP
17.0,"192,4","901,8","21,2","6,1","1,9",2022,11,SP
22.0,"383,6","900,9",22,"5,9","1,9",2022,12,SP
26.0,"465,2","902,3","21,5",7,"1,9",2023,1,SP
22.0,"345,2","903,4","22,5","7,1","1,5",2023,2,SP
21.0,"286,6","904,1","22,5","6,1","1,6",2023,3,SP
17.0,"181,4","903,5","20,8","5,1","1,6",2023,4,SP
1.0,31,"905,8","19,6","4,9","1,4",2023,5,SP
6.0,"5,6","907,7","18,4","4,6","1,4",2023,6,SP
1.0,"12,8","907,5","20,1","5,7","1,7",2023,7,SP
9.0,16,"905,4","21,9","7,2",2,2023,8,SP
7.0,"20,6","904,3","25,2","6,7","2,2",2023,9,SP
16.0,"240,6","902,4","24,5","6,2","2,2",2023,10,SP
12.0,158,"902,2",25,"8,9","1,9",2023,11,SP
16.0,"124,6","902,2","24,9","5,5","1,6",2023,12,SP
4.0,75,"902,2","23,5","5,4","1,2",2024,1,SP
20.0,"28,2","903,9","23,3","5,1","1,1",2024,2,SP
,,"903,5","23,4","7,6","1,1",2024,3,SP
,,"904,2","23,5","5,2","1,6",2024,4,SP
2.0,,"905,7","22,3","5,1","1,5",2024,5,SP
,0,"907,3","21,1","5,7","1,6",2024,6,SP
,,,,,,2024,7,SP
,,,,,,2024,8,SP
,,,,,,2024,9,SP
,,,,,,2024,10,SP
,,,,,,2024,11,SP
,,,,,,2024,12,SP
,,,,,,2025,1,SP
,,,,,,2025,2,SP
,,,,,,2025,3,SP
10.0,,,"21,3",5,,2025,4,SP
1.0,,,"20,3","5,4",,2025,5,SP
5.0,32,907,"19,4",6,"1,9",2025,6,SP
1.0,"4,6","908,5","18,7","4,9","1,6",2025,7,SP
,,,,,,2025,8,SP
17.0,"253,4","966,2","25,6","8,2","2,5",2010,1,MS
12.0,"149,2","966,9","26,2","7,3","2,6",2010,2,MS
11.0,"90,4","967,1","26,2","9,1","2,6",2010,3,MS
7.0,"61,6","970,4","23,7","9,7","2,6",2010,4,MS
8.0,"106,6","971,4",19,"11,6","2,6",2010,5,MS
3.0,"6,8","973,2","20,5","10,7","2,7",2010,6,MS
4.0,40,"972,4","20,8","10,1","3,3",2010,7,MS
1.0,7,"972,7","21,1",12,"3,2",2010,8,MS
7.0,"298,4","969,5","23,8","9,9","3,4",2010,9,MS
10.0,"110,4",968,"22,9","10,3","3,1",2010,10,MS
9.0,"149,4",966,"23,9","10,6","2,9",2010,11,MS
19.0,"233,4","963,8","25,1","10,6","2,6",2010,12,MS
19.0,205,"964,8","25,8","9,2","2,2",2011,1,MS
21.0,"286,2","966,3","25,3","7,1","2,4",2011,2,MS
14.0,"137,4","966,5","24,6","6,6","3,1",2011,3,MS
12.0,"248,8","969,2","23,5",9,"2,4",2011,4,MS
1.0,"5,4","971,9","20,7","7,7","2,4",2011,5,MS
6.0,,"971,7","19,7",8,"2,6",2011,6,MS
,,,,"9,2",,2011,7,MS
,,,,,,2011,8,MS
5.0,"57,2","971,5","23,1",10,"3,3",2011,9,MS
