ano_agricola,safra,uf,produto,id_produto,id_levantamento,dsc_levantamento,area_plantada_mil_ha,producao_mil_t,produtividade_mil_ha_mil_t
2018/19             ,UNICA          ,RN,SOJA                                    ,4744,9,9º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,10,10º LEV             ,334.0,1109.0,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,11,11º LEV             ,334.0,1109.0,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,12,12º LEV             ,334.0,1109.2,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,1,1º LEV              ,339.0,1110.0,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,2,2º LEV              ,339.0,1110.0,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,3,3º LEV              ,334.0,1095.0,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,4,4º LEV              ,334.0,1095.0,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,5,5º LEV              ,334.0,1095.0,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,6,6º LEV              ,334.0,1095.0,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,7,7º LEV              ,334.0,1095.0,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,8,8º LEV              ,334.0,1095.0,3.3
2018/19             ,UNICA          ,RO,SOJA                                    ,4744,9,9º LEV              ,334.0,1095.0,3.3
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,10,10º LEV             ,40.0,108.0,2.7
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,11,11º LEV             ,40.0,123.0,3.1
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,12,12º LEV             ,40.0,108.0,2.7
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,1,1º LEV              ,38.0,117.0,3.1
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,2,2º LEV              ,38.0,117.0,3.1
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,3,3º LEV              ,38.0,118.0,3.1
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,4,4º LEV              ,38.0,118.0,3.1
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,5,5º LEV              ,48.0,148.0,3.1
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,6,6º LEV              ,48.0,148.0,3.1
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,7,7º LEV              ,45.0,138.0,3.1
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,8,8º LEV              ,40.0,123.0,3.1
2018/19             ,UNICA          ,RR,SOJA                                    ,4744,9,9º LEV              ,40.0,123.0,3.1
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,10,10º LEV             ,5778.0,19187.0,3.3
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,11,11º LEV             ,5778.0,19187.0,3.3
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,12,12º LEV             ,5778.0,19522.2,3.4
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,1,1º LEV              ,5778.0,18216.0,3.2
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,2,2º LEV              ,5749.0,18127.0,3.2
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,3,3º LEV              ,5778.0,18690.0,3.2
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,4,4º LEV              ,5778.0,18690.0,3.2
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,5,5º LEV              ,5778.0,18690.0,3.2
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,6,6º LEV              ,5778.0,18690.0,3.2
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,7,7º LEV              ,5778.0,18748.0,3.2
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,8,8º LEV              ,5778.0,19187.0,3.3
2018/19             ,UNICA          ,RS,SOJA                                    ,4744,9,9º LEV              ,5778.0,19187.0,3.3
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,10,10º LEV             ,665.0,2383.0,3.6
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,11,11º LEV             ,665.0,2383.0,3.6
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,12,12º LEV             ,665.0,2420.5,3.6
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,1,1º LEV              ,676.0,2327.0,3.4
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,2,2º LEV              ,676.0,2327.0,3.4
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,3,3º LEV              ,665.0,2326.0,3.5
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,4,4º LEV              ,665.0,2326.0,3.5
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,5,5º LEV              ,665.0,2326.0,3.5
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,6,6º LEV              ,665.0,2383.0,3.6
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,7,7º LEV              ,665.0,2383.0,3.6
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,8,8º LEV              ,665.0,2383.0,3.6
2018/19             ,UNICA          ,SC,SOJA                                    ,4744,9,9º LEV              ,665.0,2383.0,3.6
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,10,10º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,11,11º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,12,12º LEV             ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,1,1º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,2,2º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,3,3º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,4,4º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,5,5º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,6,6º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,7,7º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,8,8º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,SE,SOJA                                    ,4744,9,9º LEV              ,0.0,0.0,0.0
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,10,10º LEV             ,996.0,3018.0,3.0
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,11,11º LEV             ,996.0,3018.0,3.0
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,12,12º LEV             ,996.0,3227.7,3.2
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,1,1º LEV              ,990.0,3430.0,3.5
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,2,2º LEV              ,1010.0,3497.0,3.5
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,3,3º LEV              ,1010.0,3497.0,3.5
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,4,4º LEV              ,1026.0,3659.0,3.6
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,5,5º LEV              ,1026.0,3488.0,3.4
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,6,6º LEV              ,1026.0,3241.0,3.2
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,7,7º LEV              ,976.0,2966.0,3.0
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,8,8º LEV              ,976.0,2966.0,3.0
2018/19             ,UNICA          ,SP,SOJA                                    ,4744,9,9º LEV              ,996.0,3016.0,3.0
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,10,10º LEV             ,1020.0,2911.0,2.9
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,11,11º LEV             ,1029.0,2937.0,2.9
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,12,12º LEV             ,1029.0,3153.7,3.1
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,1,1º LEV              ,1017.0,3148.0,3.1
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,2,2º LEV              ,1017.0,3148.0,3.1
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,3,3º LEV              ,1022.0,3163.0,3.1
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,4,4º LEV              ,1032.0,3157.0,3.1
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,5,5º LEV              ,1036.0,3072.0,3.0
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,6,6º LEV              ,1024.0,3039.0,3.0
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,7,7º LEV              ,1027.0,3035.0,3.0
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,8,8º LEV              ,1020.0,2939.0,2.9
2018/19             ,UNICA          ,TO,SOJA                                    ,4744,9,9º LEV              ,1020.0,2911.0,2.9
2019/20             ,UNICA          ,AC,SOJA                                    ,4744,10,10º LEV             ,4.0,12.0,3.0
2019/20             ,UNICA          ,AC,SOJA                                    ,4744,11,11º LEV             ,4.0,12.0,3.0
2019/20             ,UNICA          ,AC,SOJA                                    ,4744,12,12º LEV             ,4.0,12.0,3.0
2019/20             ,UNICA          ,AC,SOJA                                    ,4744,1,1º LEV              ,2.0,6.0,3.0
2019/20             ,UNICA          ,AC,SOJA                                    ,4744,2,2º LEV              ,2.0,6.0,3.0
2019/20             ,UNICA          ,AC,SOJA                                    ,4744,3,3º LEV              ,2.0,6.0,3.0
