,produto,ano,sh_area_plantada_mil_ha_list,sh_producao_mil_t_list,sh_produtividade_mil_ha_mil_t_list,sh_rotulos_ano_agricola,lev_area_plantada_mil_ha_list,lev_producao_mil_t_list,lev_produtividade_mil_ha_mil_t_list,n_levantamentos,levantamentos_descricoes_lista,lev_rotulos_ano_agricola,od_estoque_inicial_1000t_list,od_producao_1000t_list,od_importacao_1000t_list,od_consumo_1000t_list,od_exportacao_1000t_list,od_estoque_final_1000t_list,od_rotulos_ano_agricola,vlr_custo_variavel_ha_mensal,vlr_custo_variavel_unidade_mensal,vlr_custo_fixo_ha_mensal,vlr_custo_fixo_unidade_mensal,vlr_renda_fator_ha_mensal,vlr_renda_fator_unidade_mensal,valor_produto_kg_mensal,ipca_indice_mensal,dolar_preco_mensal
66,10-20-20,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.245, nan, nan, nan, 3.74, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
67,10-24-12,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.35, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
68,10-24-12,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.39, nan, nan, nan, 3.5, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
69,10-26-23,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.2, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
70,10-26-23,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.47, nan, nan, nan, 3.8, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
71,10-28-20,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 4.8, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
72,10-30-10,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 5.0, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
73,10-30-15,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 4.4, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
74,10-35-06,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.35, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
75,10-35-06,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, 4.43, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
76,11-07-35,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 2.9, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
77,12-00-12,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, 3.84, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
78,12-10-10 + s 9% + ca 4% +,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, 3.1, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
79,12-24-12,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.75, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
80,12-31-16,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 4.16, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
81,12-31-17,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.17, 4.47, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
82,12-31-17,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 4.16, nan, nan, nan, 3.43, nan, 4.46, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
83,13-13-28,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.04, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
84,14-07-28,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, 4.4, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
85,15-00-30,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.25, nan, nan, nan, nan, nan, 4.8, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
86,15-15-18,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.9, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
87,16-06-20,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 2.9, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
88,16-16-16,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.33, 3.05, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
89,16-16-16,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.825, nan, nan, nan, 3.7, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
90,16-24-16,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 5.390000000000001, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
91,18-09-18,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.59, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
92,18-09-18,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.15, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
93,19-04-19,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.9, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
94,19-04-19,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.4, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
95,19-10-19,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.95, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
96,"2,4-d",2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 19.42, 18.1, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
97,"2,4-d",2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 18.35, nan, nan, nan, 19.22, nan, 20.41, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
98,"2,4d dma 806 br",2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 25.0, nan, nan, nan, 37.0, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
99,20-00-10,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.96, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
100,20-00-10,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 2.14, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
101,20-00-15,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.45, 3.6, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
102,20-00-15,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.55, nan, nan, nan, 3.2, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
103,20-00-20,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.8, 2.43, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
104,20-00-20,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 2.6, nan, nan, nan, 2.355, nan, 2.8, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
105,20-05-15,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.8, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
106,20-05-15,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 2.8, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
107,20-05-20,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 3.04, 4.4, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
108,20-05-20,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.13, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
109,20-05-20 + micronutriente,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.66, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
110,20-10-10,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.47, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
111,20-10-10,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.11, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
112,20-10-20,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 4.02, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
113,21-00-21,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.14, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
114,21-00-21,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 2.51, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
115,22-00-22,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 3.66, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
116,25-00-25,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.74, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
117,25-00-25,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 2.64, nan, nan, nan, 2.62, nan, 3.08, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
118,25-05-20,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 4.18, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
119,25-05-20,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 4.34, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
120,30-00-20,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.45, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
121,30-00-20,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 2.37, nan, nan, nan, 2.35, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
122,33-00-00,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.6, nan, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
123,33-00-00,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 2.45, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
124,abacaxi,2024,,,,,,,,,,,,,,,,,,"[nan, nan, 34212.86, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.855, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 1300.57, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.034999999999999996, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 256.5, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.005, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.71, 3.045, 3.31]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
125,abacaxi,2025,,,,,,,,,,,,,,,,,,"[nan, nan, 37235.525, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.9299999999999999, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 1313.035, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.034999999999999996, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 263.885, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[nan, nan, 0.005, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[3.47, 3.19, 3.1950000000000003, 3.15, 3.03, 3.0, 2.88, 2.9749999999999996, 3.5, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
126,abacus hc,2024,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, 194.0, 193.5, nan]","[6801.72, 6858.17, 6869.14, 6895.24, 6926.96, 6941.51, 6967.89, 6966.5, 6997.15, 7036.33, 7063.77, 7100.5]","[4.9529, 4.9827, 4.9864, 5.1712, 5.241, 5.5583, 5.6615, 5.6556, 5.4475, 5.7773, 6.0529, 6.1917]"
127,abacus hc,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 193.87, nan, nan, nan, 189.93, nan, 206.0, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
128,abadin,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 92.26, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
129,abamectin,2025,,,,,,,,,,,,,,,,,,,,,,,,"[nan, nan, 92.26, nan, nan, nan, nan, nan, nan, nan, nan, nan]","[7111.86, 7205.03, 7245.38, 7276.54, 7295.46, 7312.97, 7331.98, nan, nan, nan, nan, nan]","[5.8295, 5.8482, 5.7416, 5.6602, 5.7081, 5.4565, 5.6015, nan, nan, nan, nan, nan]"
