,Data Medicao,"NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número)","PRECIPITACAO TOTAL, MENSAL (AUT)(mm)","PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB)","TEMPERATURA MEDIA, MENSAL (AUT)(°C)","VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s)","VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s)",latitude,longitude,estacao,geometry,estado
77071,2022-12-31,15.0,"185,2","947,3","23,2","7,5","2,2",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77072,2023-01-31,22.0,"369,4","948,4","23,2","7,6",2,-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77073,2023-02-28,19.0,"186,8","949,5","23,6","7,3","1,8",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77074,2023-03-31,11.0,"82,4","950,4",24,"7,1","1,6",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77075,2023-04-30,11.0,"113,2","950,4","21,4","7,1",2,-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77076,2023-05-31,3.0,"27,6","953,3","19,1","5,5","1,5",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77077,2023-06-30,10.0,"57,2","955,1","17,4","4,8","1,6",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77078,2023-07-31,3.0,"16,6","954,9","18,2","7,3","1,8",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77079,2023-08-31,6.0,"27,8","952,2","20,5","8,2","2,1",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77080,2023-09-30,6.0,"30,4","950,6","24,3","7,8","2,2",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77081,2023-10-31,15.0,182,"948,6","23,6","11,9","2,2",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77082,2023-11-30,13.0,178,"948,1",25,"12,4","2,2",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77083,2023-12-31,8.0,63,"948,2","25,9","7,8","2,3",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77084,2024-01-31,14.0,122,"948,4","24,8","11,7","2,4",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77085,2024-02-29,10.0,121,950,25,"8,1","1,8",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77086,2024-03-31,16.0,165,"949,8","24,6",9,"1,9",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77087,2024-04-30,7.0,"41,2","950,6","24,2","6,6","1,7",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77088,2024-05-31,4.0,"37,2","952,1",22,"7,5","1,8",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77089,2024-06-30,1.0,",6","953,8","20,1","5,8","1,8",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77090,2024-07-31,4.0,"29,8","955,7","18,6","5,8","1,7",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77091,2024-08-31,6.0,"34,6","954,3","19,8","7,8","1,9",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77092,2024-09-30,2.0,"2,6","950,9","24,7",9,"2,4",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77093,2024-10-31,7.0,,"949,5",24,"8,5","2,8",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77094,2024-11-30,12.0,,,"22,9",7,,-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77095,2024-12-31,,,,,,,-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77096,2025-01-31,1.0,,,,,,-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77097,2025-02-28,,,,,,,-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77098,2025-03-31,,,,,,,-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77099,2025-04-30,5.0,,,22,"6,1",,-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77100,2025-05-31,3.0,"21,8","953,7","20,1","8,1","1,8",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77101,2025-06-30,10.0,"39,4","953,6","17,9","7,3","1,8",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77102,2025-07-31,3.0,15,956,"16,8","7,4","1,9",-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77103,2025-08-31,,,,,,,-22.70305555,-47.62333332,PIRACICABA,POINT (-47.62333332 -22.70305555),SP
77104,2016-11-30,13.0,,,"26,3","7,6",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77105,2016-12-31,19.0,"143,8","985,1","25,9","6,6","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77106,2017-01-31,23.0,"249,2","985,9","25,3","8,9","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77107,2017-02-28,22.0,,"986,2","25,3","6,9","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77108,2017-03-31,24.0,"266,8",986,"25,9","8,6","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77109,2017-04-30,21.0,"103,8","986,1","26,1","6,7","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77110,2017-05-31,6.0,22,"986,7","26,5","6,9","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77111,2017-06-30,1.0,"9,8","987,7","25,2","5,7","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77112,2017-07-31,0.0,0,"989,9","24,7","6,1",2,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77113,2017-08-31,3.0,"6,8","986,8","27,4","6,7","1,9",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77114,2017-09-30,1.0,,"986,3","28,7","7,2","2,1",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77115,2017-10-31,6.0,"52,8","984,5","28,1","6,9",2,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77116,2017-11-30,17.0,"291,2","984,5","26,5","8,1","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77117,2017-12-31,21.0,337,"985,1","25,4","6,1","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77118,2018-01-31,24.0,355,"985,7","25,2","9,8","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77119,2018-02-28,25.0,"385,4","985,8","25,2","7,6","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77120,2018-03-31,29.0,"321,2","985,9","25,7","7,4","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77121,2018-04-30,16.0,"129,6","986,8","25,6","5,6","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77122,2018-05-31,4.0,"17,2","987,3",26,"5,7","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77123,2018-06-30,2.0,"1,2","988,4","24,9","6,3","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77124,2018-07-31,2.0,",4","988,2","25,3","5,9","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77125,2018-08-31,7.0,"83,2","987,8","26,6","8,7","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77126,2018-09-30,6.0,"28,8","985,3","27,4","6,9","1,9",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77127,2018-10-31,12.0,"107,6","985,2","26,8","7,9","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77128,2018-11-30,17.0,"118,6","984,8","26,1","7,9","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77129,2018-12-31,,,,,"8,4",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77130,2019-01-31,,,,,"8,8",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77131,2019-02-28,5.0,,,,"7,2",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77132,2019-03-31,21.0,"324,8","986,9","25,8","6,1","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77133,2019-04-30,19.0,"257,8","986,6","26,2","7,7","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77134,2019-05-31,3.0,,,,,,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77135,2019-06-30,,,,,,,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77136,2019-07-31,3.0,,"988,7","25,5","6,1","1,8",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77137,2019-08-31,,0,"988,7","26,4","7,1","1,9",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77138,2019-09-30,4.0,"52,4","986,2","28,5","7,7",2,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77139,2019-10-31,15.0,"99,4","985,3","26,3","9,4","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77140,2019-11-30,13.0,"180,6","984,5",26,"6,9","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77141,2019-12-31,13.0,"131,2","984,8","26,2","8,1","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77142,2020-01-31,16.0,"284,2","986,4","25,9","9,3","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77143,2020-02-29,20.0,"371,4","986,7","25,8","8,5","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77144,2020-03-31,23.0,"316,6","986,6","25,8","6,8","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77145,2020-04-30,17.0,271,"987,2","25,8","6,7","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77146,2020-05-31,9.0,71,"987,8","26,2","7,2","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77147,2020-06-30,0.0,0,"988,1","25,3","5,2","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77148,2020-07-31,0.0,0,"987,8","24,7","5,9","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77149,2020-08-31,0.0,0,"987,1","26,3",7,"1,8",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77150,2020-09-30,3.0,"4,8","985,9","28,1","6,8","1,9",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77151,2020-10-31,9.0,"173,8",985,"27,8","6,7","1,8",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77152,2020-11-30,12.0,271,"985,2","26,6","8,9","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77153,2020-12-31,16.0,"242,8","985,2","26,1","8,4","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77154,2021-01-31,16.0,,"985,3","25,8","5,1","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77155,2021-02-28,21.0,"322,2","985,8",25,"7,3","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77156,2021-03-31,19.0,"260,6",986,"25,7","4,7","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77157,2021-04-30,19.0,300,986,"25,8","5,2","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77158,2021-05-31,4.0,"14,8","987,3","25,5","4,9","1,3",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77159,2021-06-30,3.0,"30,6","987,7","25,2","6,9","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77160,2021-07-31,1.0,",4","988,7",25,"5,1","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77161,2021-08-31,,0,"987,6",,"5,7","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77162,2021-09-30,,,,,"5,5",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77163,2021-10-31,,,,,"5,2",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77164,2021-11-30,,,,,"4,6",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77165,2021-12-31,,,,,"5,2",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77166,2022-01-31,,,,,"4,5",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77167,2022-02-28,,,,,"5,1",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77168,2022-03-31,,,,,"5,3",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77169,2022-04-30,,,,,6,,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77170,2022-05-31,1.0,"78,2","987,5",,"3,8","1,2",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77171,2022-06-30,5.0,"115,4","987,3",,"6,8","1,3",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77172,2022-07-31,0.0,0,"987,9",,"4,6","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77173,2022-08-31,1.0,",2","987,1",,"5,5","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77174,2022-09-30,3.0,"4,2","985,9",,"6,9","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77175,2022-10-31,7.0,"97,2","984,8",,"6,2","1,7",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77176,2022-11-30,14.0,,"985,5",,"5,7","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77177,2022-12-31,19.0,"308,8","985,3",,"6,7","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77178,2023-01-31,19.0,"180,2","986,4","25,6","7,2","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77179,2023-02-28,16.0,,"986,1","25,8","5,4","1,3",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77180,2023-03-31,19.0,443,"986,5","25,6","7,2","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77181,2023-04-30,18.0,"316,2","985,9","26,2",5,"1,2",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77182,2023-05-31,7.0,"51,2","987,2","26,7",4,"1,2",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77183,2023-06-30,0.0,0,"988,4","26,2","4,8","1,3",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77184,2023-07-31,0.0,0,"988,6","25,8","5,9","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77185,2023-08-31,4.0,43,"987,1","27,3","5,7","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77186,2023-09-30,6.0,82,"985,9","28,4","7,9","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77187,2023-10-31,6.0,,985,28,"6,1","1,6",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77188,2023-11-30,7.0,,"984,9",,6,"1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77189,2023-12-31,8.0,,985,,"6,8","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77190,2024-01-31,17.0,,"986,7",,"6,4","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77191,2024-02-29,12.0,,987,,"5,8","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77192,2024-03-31,19.0,"164,8","986,3",,"5,8","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77193,2024-04-30,21.0,352,986,,"6,4","1,2",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77194,2024-05-31,1.0,"2,6","986,5",,"4,1","1,1",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77195,2024-06-30,0.0,0,"987,9",,"4,3","1,3",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77196,2024-07-31,1.0,"1,4","989,1",,"5,1","1,4",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77197,2024-08-31,1.0,"8,4",988,,"5,5","1,3",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77198,2024-09-30,1.0,,"985,7",,"5,3","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77199,2024-10-31,11.0,"150,6","985,4",,"6,1","1,5",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77200,2024-11-30,16.0,,"984,7",,"6,7","1,1",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77201,2024-12-31,16.0,,"985,3",,"8,4","1,3",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77202,2025-01-31,16.0,,"986,2",,"5,3","1,3",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77203,2025-02-28,,,,,"5,2",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77204,2025-03-31,,,,,"4,2",,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77205,2025-04-30,,,"985,6",,4,"1,1",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77206,2025-05-31,,,"987,4",,"4,1","1,2",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77207,2025-06-30,1.0,1,"988,2",,4,"1,2",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77208,2025-07-31,0.0,0,"989,2",,"5,5","1,3",-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77209,2025-08-31,,,,,,,-8.09277777,-48.4786111,COLINAS DO TOCANTINS,POINT (-48.4786111 -8.09277777),TO
77210,2010-01-31,7.0,"57,6","1012,3","25,7","9,6","4,9",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77211,2010-02-28,3.0,12,1013,"25,1","10,9","4,6",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77212,2010-03-31,12.0,"186,2","1011,9","25,6","8,6","3,1",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77213,2010-04-30,15.0,"338,6","1015,3","24,6","8,8","3,5",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77214,2010-05-31,12.0,"86,6","1015,4","23,4","10,8","3,6",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77215,2010-06-30,13.0,"58,2","1020,2","21,1","10,9","3,7",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77216,2010-07-31,9.0,"155,8",1021,"21,6","10,7",5,-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77217,2010-08-31,8.0,"16,2","1020,2","20,9",11,"4,6",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77218,2010-09-30,10.0,"29,4","1017,5","21,3","12,9","5,3",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77219,2010-10-31,15.0,"108,6","1014,2",22,"10,4","4,1",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77220,2010-11-30,18.0,"78,4","1011,5","23,1","10,7","3,9",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77221,2010-12-31,12.0,100,"1008,6","25,4","10,6","3,6",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77222,2011-01-31,11.0,42,"1010,3","25,2","10,8","5,4",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77223,2011-02-28,,,"1012,2","24,5","10,3","4,7",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77224,2011-03-31,18.0,"124,8","1012,4","24,5","8,9","2,8",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77225,2011-04-30,11.0,"186,6",1015,"24,7","9,2",4,-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77226,2011-05-31,16.0,"140,2","1017,1","22,4","7,7",3,-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77227,2011-06-30,10.0,"43,8","1018,1","21,2","11,2","3,9",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77228,2011-07-31,7.0,8,"1018,9",21,"10,8","4,5",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77229,2011-08-31,9.0,46,"1017,7","21,2","10,9","4,6",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77230,2011-09-30,5.0,"9,8","1020,3","20,8","12,1","5,4",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77231,2011-10-31,13.0,"125,4","1014,3","21,3","11,3","4,6",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77232,2011-11-30,14.0,"148,2","1014,5","21,7","10,5","4,5",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77233,2011-12-31,17.0,"152,2","1011,5","22,6","10,8","3,9",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77234,2012-01-31,16.0,"254,8",1013,"22,7","10,5","4,3",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77235,2012-02-29,,,,,,,-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77236,2012-03-31,,,,,,,-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77237,2012-04-30,6.0,,,"24,4","8,1",,-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77238,2012-05-31,13.0,"153,6","1018,3","22,3","7,8","3,2",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77239,2012-06-30,13.0,"165,4","1017,9","22,6","10,4","3,5",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77240,2012-07-31,9.0,"30,2","1018,7","21,9","10,3","4,3",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77241,2012-08-31,15.0,"18,6","1023,4","21,8","9,9","5,4",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
77242,2012-09-30,8.0,105,"1018,6","20,8","10,9","5,1",-22.97527777,-42.02138888,ARRAIAL DO CABO,POINT (-42.02138888 -22.97527777),RJ
